LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CZE,GDP,TOT,USD_CAP,A,2013,30496.02004,
CZE,GDP,TOT,USD_CAP,A,2014,32359.36924,
CZE,GDP,TOT,USD_CAP,A,2015,33753.16704,
CZE,GDP,TOT,USD_CAP,A,2016,35013.79567,
DNK,GDP,TOT,MLN_USD,A,1966,16625.0057,
DNK,GDP,TOT,MLN_USD,A,1967,17777.5366,
DNK,GDP,TOT,MLN_USD,A,1968,19448.1212,
DNK,GDP,TOT,MLN_USD,A,1969,21893.1845,
DNK,GDP,TOT,MLN_USD,A,1970,20991.7533,
DNK,GDP,TOT,MLN_USD,A,1971,22720.4914,
DNK,GDP,TOT,MLN_USD,A,1972,24635.5276,
DNK,GDP,TOT,MLN_USD,A,1973,27039.3894,
DNK,GDP,TOT,MLN_USD,A,1974,29137.5986,
DNK,GDP,TOT,MLN_USD,A,1975,31372.4482,
DNK,GDP,TOT,MLN_USD,A,1976,35055.1692,
DNK,GDP,TOT,MLN_USD,A,1977,37925.9316,
DNK,GDP,TOT,MLN_USD,A,1978,41492.4471,
DNK,GDP,TOT,MLN_USD,A,1979,46655.9247,
DNK,GDP,TOT,MLN_USD,A,1980,50617.9385,
DNK,GDP,TOT,MLN_USD,A,1981,54975.0893,
DNK,GDP,TOT,MLN_USD,A,1982,60536.9062,
DNK,GDP,TOT,MLN_USD,A,1983,64560.7522,
DNK,GDP,TOT,MLN_USD,A,1984,69636.6564,
DNK,GDP,TOT,MLN_USD,A,1985,74741.9985,
DNK,GDP,TOT,MLN_USD,A,1986,79989.5041,
DNK,GDP,TOT,MLN_USD,A,1987,82238.8151,
DNK,GDP,TOT,MLN_USD,A,1988,85106.3152,
DNK,GDP,TOT,MLN_USD,A,1989,88985.7339,
DNK,GDP,TOT,MLN_USD,A,1990,93638.7739,
DNK,GDP,TOT,MLN_USD,A,1991,98103.9923,
DNK,GDP,TOT,MLN_USD,A,1992,102303.9942,
DNK,GDP,TOT,MLN_USD,A,1993,104749.2382,
DNK,GDP,TOT,MLN_USD,A,1994,112683.0116,
DNK,GDP,TOT,MLN_USD,A,1995,118515.9997,
DNK,GDP,TOT,MLN_USD,A,1996,124799.2441,
DNK,GDP,TOT,MLN_USD,A,1997,131640.698,
DNK,GDP,TOT,MLN_USD,A,1998,136782.034,
DNK,GDP,TOT,MLN_USD,A,1999,141846.3284,
DNK,GDP,TOT,MLN_USD,A,2000,152926.9375,
DNK,GDP,TOT,MLN_USD,A,2001,158176.3644,
DNK,GDP,TOT,MLN_USD,A,2002,164720.3879,
DNK,GDP,TOT,MLN_USD,A,2003,165945.6765,
DNK,GDP,TOT,MLN_USD,A,2004,177981.4622,
DNK,GDP,TOT,MLN_USD,A,2005,185074.4459,
DNK,GDP,TOT,MLN_USD,A,2006,202903.3233,
DNK,GDP,TOT,MLN_USD,A,2007,212740.4976,
DNK,GDP,TOT,MLN_USD,A,2008,226767.5052,
DNK,GDP,TOT,MLN_USD,A,2009,223027.8046,
DNK,GDP,TOT,MLN_USD,A,2010,239009.4623,
DNK,GDP,TOT,MLN_USD,A,2011,247352.2892,
DNK,GDP,TOT,MLN_USD,A,2012,250524.5651,
DNK,GDP,TOT,MLN_USD,A,2013,262368.1157,
DNK,GDP,TOT,MLN_USD,A,2014,269789.5544,
DNK,GDP,TOT,MLN_USD,A,2015,278381.4983,
DNK,GDP,TOT,MLN_USD,A,2016,286287.5388,
DNK,GDP,TOT,USD_CAP,A,1966,3478.762434,
DNK,GDP,TOT,USD_CAP,A,1967,3688.285602,
DNK,GDP,TOT,USD_CAP,A,1968,4005.792223,
DNK,GDP,TOT,USD_CAP,A,1969,4487.227813,
DNK,GDP,TOT,USD_CAP,A,1970,4251.063856,
DNK,GDP,TOT,USD_CAP,A,1971,4577.975303,
DNK,GDP,TOT,USD_CAP,A,1972,4935.001523,
DNK,GDP,TOT,USD_CAP,A,1973,5384.187458,
DNK,GDP,TOT,USD_CAP,A,1974,5775.539854,
DNK,GDP,TOT,USD_CAP,A,1975,6200.088585,
DNK,GDP,TOT,USD_CAP,A,1976,6910.14571,
DNK,GDP,TOT,USD_CAP,A,1977,7452.531268,
DNK,GDP,TOT,USD_CAP,A,1978,8127.80551,
DNK,GDP,TOT,USD_CAP,A,1979,9116.046255,
DNK,GDP,TOT,USD_CAP,A,1980,9878.598463,
DNK,GDP,TOT,USD_CAP,A,1981,10733.12949,
DNK,GDP,TOT,USD_CAP,A,1982,11828.2349,
DNK,GDP,TOT,USD_CAP,A,1983,12624.31603,
DNK,GDP,TOT,USD_CAP,A,1984,13624.85939,
DNK,GDP,TOT,USD_CAP,A,1985,14618.03216,
DNK,GDP,TOT,USD_CAP,A,1986,15622.95003,
DNK,GDP,TOT,USD_CAP,A,1987,16040.33843,
DNK,GDP,TOT,USD_CAP,A,1988,16589.92499,
DNK,GDP,TOT,USD_CAP,A,1989,17339.38696,
DNK,GDP,TOT,USD_CAP,A,1990,18217.66029,
DNK,GDP,TOT,USD_CAP,A,1991,19034.5348,
DNK,GDP,TOT,USD_CAP,A,1992,19784.17989,
DNK,GDP,TOT,USD_CAP,A,1993,20186.78709,
DNK,GDP,TOT,USD_CAP,A,1994,21644.83511,
DNK,GDP,TOT,USD_CAP,A,1995,22660.803,
DNK,GDP,TOT,USD_CAP,A,1996,23717.07414,
DNK,GDP,TOT,USD_CAP,A,1997,24908.36291,
DNK,GDP,TOT,USD_CAP,A,1998,25793.33094,
DNK,GDP,TOT,USD_CAP,A,1999,26657.8328,
DNK,GDP,TOT,USD_CAP,A,2000,28648.73314,
DNK,GDP,TOT,USD_CAP,A,2001,29527.04208,
DNK,GDP,TOT,USD_CAP,A,2002,30639.9531,
DNK,GDP,TOT,USD_CAP,A,2003,30787.69508,
DNK,GDP,TOT,USD_CAP,A,2004,32941.22936,
DNK,GDP,TOT,USD_CAP,A,2005,34152.878,
DNK,GDP,TOT,USD_CAP,A,2006,37318.98535,
DNK,GDP,TOT,USD_CAP,A,2007,38963.4611,
DNK,GDP,TOT,USD_CAP,A,2008,41282.99749,
DNK,GDP,TOT,USD_CAP,A,2009,40381.64125,
DNK,GDP,TOT,USD_CAP,A,2010,43088.05882,
DNK,GDP,TOT,USD_CAP,A,2011,44407.95138,
DNK,GDP,TOT,USD_CAP,A,2012,44808.54321,
DNK,GDP,TOT,USD_CAP,A,2013,46742.93884,
DNK,GDP,TOT,USD_CAP,A,2014,47809.59675,
DNK,GDP,TOT,USD_CAP,A,2015,48993.57591,
DNK,GDP,TOT,USD_CAP,A,2016,49971.64232,
FIN,GDP,TOT,MLN_USD,A,1970,15638.0919,E
FIN,GDP,TOT,MLN_USD,A,1971,16819.44,E
FIN,GDP,TOT,MLN_USD,A,1972,18904.9819,E
FIN,GDP,TOT,MLN_USD,A,1973,21325.9408,E
FIN,GDP,TOT,MLN_USD,A,1974,23993.8877,E
FIN,GDP,TOT,MLN_USD,A,1975,26689.2366,E
FIN,GDP,TOT,MLN_USD,A,1976,28251.1509,E
FIN,GDP,TOT,MLN_USD,A,1977,30075.4224,E
FIN,GDP,TOT,MLN_USD,A,1978,33126.8693,E
FIN,GDP,TOT,MLN_USD,A,1979,38415.8401,E
FIN,GDP,TOT,MLN_USD,A,1980,44137.3401,
FIN,GDP,TOT,MLN_USD,A,1981,48882.9431,
FIN,GDP,TOT,MLN_USD,A,1982,53518.3294,
FIN,GDP,TOT,MLN_USD,A,1983,57367.7183,
FIN,GDP,TOT,MLN_USD,A,1984,61312.558,
FIN,GDP,TOT,MLN_USD,A,1985,65512.1408,
FIN,GDP,TOT,MLN_USD,A,1986,68655.9147,
FIN,GDP,TOT,MLN_USD,A,1987,72913.4015,
FIN,GDP,TOT,MLN_USD,A,1988,79397.7029,
FIN,GDP,TOT,MLN_USD,A,1989,86681.2766,
FIN,GDP,TOT,MLN_USD,A,1990,90495.1994,
FIN,GDP,TOT,MLN_USD,A,1991,87976.9215,
FIN,GDP,TOT,MLN_USD,A,1992,86990.8186,
FIN,GDP,TOT,MLN_USD,A,1993,88406.4137,
FIN,GDP,TOT,MLN_USD,A,1994,93844.4926,
FIN,GDP,TOT,MLN_USD,A,1995,99832.2916,
FIN,GDP,TOT,MLN_USD,A,1996,102792.2012,
FIN,GDP,TOT,MLN_USD,A,1997,111860.5859,
FIN,GDP,TOT,MLN_USD,A,1998,121285.5624,
FIN,GDP,TOT,MLN_USD,A,1999,127941.8417,
FIN,GDP,TOT,MLN_USD,A,2000,138372.0326,
FIN,GDP,TOT,MLN_USD,A,2001,144404.7533,
FIN,GDP,TOT,MLN_USD,A,2002,148566.4337,
FIN,GDP,TOT,MLN_USD,A,2003,151089.7042,
FIN,GDP,TOT,MLN_USD,A,2004,162805.9986,
FIN,GDP,TOT,MLN_USD,A,2005,167840.4509,
FIN,GDP,TOT,MLN_USD,A,2006,181069.0666,
FIN,GDP,TOT,MLN_USD,A,2007,199323.1868,
FIN,GDP,TOT,MLN_USD,A,2008,212373.3688,
FIN,GDP,TOT,MLN_USD,A,2009,202176.1466,
FIN,GDP,TOT,MLN_USD,A,2010,208164.0373,
FIN,GDP,TOT,MLN_USD,A,2011,219214.027,
FIN,GDP,TOT,MLN_USD,A,2012,219916.339,
FIN,GDP,TOT,MLN_USD,A,2013,224594.224,
FIN,GDP,TOT,MLN_USD,A,2014,226716.9512,
FIN,GDP,TOT,MLN_USD,A,2015,231648.3745,
FIN,GDP,TOT,MLN_USD,A,2016,236844.1108,
FIN,GDP,TOT,USD_CAP,A,1970,3395.15672,E
FIN,GDP,TOT,USD_CAP,A,1971,3646.886374,E
FIN,GDP,TOT,USD_CAP,A,1972,4074.349552,E
FIN,GDP,TOT,USD_CAP,A,1973,4570.49738,E
FIN,GDP,TOT,USD_CAP,A,1974,5114.876941,E
FIN,GDP,TOT,USD_CAP,A,1975,5664.820771,E
FIN,GDP,TOT,USD_CAP,A,1976,5978.193907,E
FIN,GDP,TOT,USD_CAP,A,1977,6346.498646,E
FIN,GDP,TOT,USD_CAP,A,1978,6970.409114,E
FIN,GDP,TOT,USD_CAP,A,1979,8062.593669,E
FIN,GDP,TOT,USD_CAP,A,1980,9234.719127,
FIN,GDP,TOT,USD_CAP,A,1981,10183.94647,
FIN,GDP,TOT,USD_CAP,A,1982,11087.51568,
FIN,GDP,TOT,USD_CAP,A,1983,11814.26712,
FIN,GDP,TOT,USD_CAP,A,1984,12559.4162,
FIN,GDP,TOT,USD_CAP,A,1985,13363.82458,
FIN,GDP,TOT,USD_CAP,A,1986,13959.56137,
FIN,GDP,TOT,USD_CAP,A,1987,14783.43941,
FIN,GDP,TOT,USD_CAP,A,1988,16051.28938,
FIN,GDP,TOT,USD_CAP,A,1989,17460.57462,
FIN,GDP,TOT,USD_CAP,A,1990,18148.40354,
FIN,GDP,TOT,USD_CAP,A,1991,17547.30468,
FIN,GDP,TOT,USD_CAP,A,1992,17253.23652,
FIN,GDP,TOT,USD_CAP,A,1993,17449.55269,
FIN,GDP,TOT,USD_CAP,A,1994,18443.19174,
FIN,GDP,TOT,USD_CAP,A,1995,19545.06667,
FIN,GDP,TOT,USD_CAP,A,1996,20058.58041,
FIN,GDP,TOT,USD_CAP,A,1997,21763.60673,
FIN,GDP,TOT,USD_CAP,A,1998,23534.60025,
FIN,GDP,TOT,USD_CAP,A,1999,24768.53,
FIN,GDP,TOT,USD_CAP,A,2000,26732.35823,
FIN,GDP,TOT,USD_CAP,A,2001,27834.37804,
FIN,GDP,TOT,USD_CAP,A,2002,28567.17181,
FIN,GDP,TOT,USD_CAP,A,2003,28983.25421,
FIN,GDP,TOT,USD_CAP,A,2004,31139.97143,
FIN,GDP,TOT,USD_CAP,A,2005,31993.3762,
FIN,GDP,TOT,USD_CAP,A,2006,34382.59624,
FIN,GDP,TOT,USD_CAP,A,2007,37688.50318,
FIN,GDP,TOT,USD_CAP,A,2008,39969.39226,
FIN,GDP,TOT,USD_CAP,A,2009,37868.50224,
FIN,GDP,TOT,USD_CAP,A,2010,38811.95461,
FIN,GDP,TOT,USD_CAP,A,2011,40683.33742,
FIN,GDP,TOT,USD_CAP,A,2012,40619.93702,
FIN,GDP,TOT,USD_CAP,A,2013,41293.29362,
FIN,GDP,TOT,USD_CAP,A,2014,41504.24736,
FIN,GDP,TOT,USD_CAP,A,2015,42267.74464,
FIN,GDP,TOT,USD_CAP,A,2016,43104.88676,
FRA,GDP,TOT,MLN_USD,A,1960,84497.2084,
FRA,GDP,TOT,MLN_USD,A,1961,89464.5362,
FRA,GDP,TOT,MLN_USD,A,1962,97994.0004,
FRA,GDP,TOT,MLN_USD,A,1963,104751.941,
FRA,GDP,TOT,MLN_USD,A,1964,113563.1748,
FRA,GDP,TOT,MLN_USD,A,1965,122721.2577,
FRA,GDP,TOT,MLN_USD,A,1966,133766.8769,
FRA,GDP,TOT,MLN_USD,A,1967,144207.7505,
FRA,GDP,TOT,MLN_USD,A,1968,158251.8546,
FRA,GDP,TOT,MLN_USD,A,1969,179672.8734,
FRA,GDP,TOT,MLN_USD,A,1970,193053.7203,
FRA,GDP,TOT,MLN_USD,A,1971,213700.5288,
FRA,GDP,TOT,MLN_USD,A,1972,233077.641,
FRA,GDP,TOT,MLN_USD,A,1973,261270.4975,
FRA,GDP,TOT,MLN_USD,A,1974,296959.8116,
FRA,GDP,TOT,MLN_USD,A,1975,321282.2599,
FRA,GDP,TOT,MLN_USD,A,1976,353538.9741,
FRA,GDP,TOT,MLN_USD,A,1977,388427.6997,
FRA,GDP,TOT,MLN_USD,A,1978,432240.176,
FRA,GDP,TOT,MLN_USD,A,1979,484579.4765,
FRA,GDP,TOT,MLN_USD,A,1980,536671.5559,
FRA,GDP,TOT,MLN_USD,A,1981,593100.4685,
FRA,GDP,TOT,MLN_USD,A,1982,645695.9878,
FRA,GDP,TOT,MLN_USD,A,1983,679622.5769,
FRA,GDP,TOT,MLN_USD,A,1984,714465.4577,
FRA,GDP,TOT,MLN_USD,A,1985,749294.1806,
FRA,GDP,TOT,MLN_USD,A,1986,782385.3002,
FRA,GDP,TOT,MLN_USD,A,1987,823025.3081,
FRA,GDP,TOT,MLN_USD,A,1988,892164.282,
FRA,GDP,TOT,MLN_USD,A,1989,967199.8057,
FRA,GDP,TOT,MLN_USD,A,1990,1032204.919,
FRA,GDP,TOT,MLN_USD,A,1991,1077644.698,
FRA,GDP,TOT,MLN_USD,A,1992,1119841.892,
FRA,GDP,TOT,MLN_USD,A,1993,1139461.88,
FRA,GDP,TOT,MLN_USD,A,1994,1191004.657,
FRA,GDP,TOT,MLN_USD,A,1995,1241196.562,
FRA,GDP,TOT,MLN_USD,A,1996,1281489.26,
FRA,GDP,TOT,MLN_USD,A,1997,1339950.15,
FRA,GDP,TOT,MLN_USD,A,1998,1411613.298,
FRA,GDP,TOT,MLN_USD,A,1999,1478039.202,
FRA,GDP,TOT,MLN_USD,A,2000,1595459.624,
FRA,GDP,TOT,MLN_USD,A,2001,1698365.829,
FRA,GDP,TOT,MLN_USD,A,2002,1770064.999,
FRA,GDP,TOT,MLN_USD,A,2003,1758832.906,
FRA,GDP,TOT,MLN_USD,A,2004,1829066.926,
FRA,GDP,TOT,MLN_USD,A,2005,1933506.984,
FRA,GDP,TOT,MLN_USD,A,2006,2070454.27,
FRA,GDP,TOT,MLN_USD,A,2007,2186193.874,
FRA,GDP,TOT,MLN_USD,A,2008,2263190.644,
FRA,GDP,TOT,MLN_USD,A,2009,2249680.955,
FRA,GDP,TOT,MLN_USD,A,2010,2342745.423,
FRA,GDP,TOT,MLN_USD,A,2011,2447562.067,
FRA,GDP,TOT,MLN_USD,A,2012,2471784.514,
FRA,GDP,TOT,MLN_USD,A,2013,2606141.914,
FRA,GDP,TOT,MLN_USD,A,2014,2658467.312,P
FRA,GDP,TOT,MLN_USD,A,2015,2726978.377,P
FRA,GDP,TOT,MLN_USD,A,2016,2796495.313,P
FRA,GDP,TOT,USD_CAP,A,1960,1811.845107,
FRA,GDP,TOT,USD_CAP,A,1961,1897.968394,
FRA,GDP,TOT,USD_CAP,A,1962,2041.754359,
FRA,GDP,TOT,USD_CAP,A,1963,2144.973811,
FRA,GDP,TOT,USD_CAP,A,1964,2301.038941,
FRA,GDP,TOT,USD_CAP,A,1965,2463.045814,
FRA,GDP,TOT,USD_CAP,A,1966,2661.762548,
FRA,GDP,TOT,USD_CAP,A,1967,2846.355409,
FRA,GDP,TOT,USD_CAP,A,1968,3100.059837,
FRA,GDP,TOT,USD_CAP,A,1969,3490.962801,
FRA,GDP,TOT,USD_CAP,A,1970,3716.931792,
FRA,GDP,TOT,USD_CAP,A,1971,4075.609887,
FRA,GDP,TOT,USD_CAP,A,1972,4405.837984,
FRA,GDP,TOT,USD_CAP,A,1973,4899.403632,
FRA,GDP,TOT,USD_CAP,A,1974,5532.450474,
FRA,GDP,TOT,USD_CAP,A,1975,5957.835921,
FRA,GDP,TOT,USD_CAP,A,1976,6529.726355,
FRA,GDP,TOT,USD_CAP,A,1977,7141.659154,
FRA,GDP,TOT,USD_CAP,A,1978,7912.573928,
FRA,GDP,TOT,USD_CAP,A,1979,8832.054032,
FRA,GDP,TOT,USD_CAP,A,1980,9731.12522,
FRA,GDP,TOT,USD_CAP,A,1981,10693.81682,
FRA,GDP,TOT,USD_CAP,A,1982,11572.23485,
FRA,GDP,TOT,USD_CAP,A,1983,12115.34828,
FRA,GDP,TOT,USD_CAP,A,1984,12674.79391,
FRA,GDP,TOT,USD_CAP,A,1985,13226.96218,
FRA,GDP,TOT,USD_CAP,A,1986,13741.24559,
FRA,GDP,TOT,USD_CAP,A,1987,14377.49473,
FRA,GDP,TOT,USD_CAP,A,1988,15496.49625,
FRA,GDP,TOT,USD_CAP,A,1989,16701.19847,
FRA,GDP,TOT,USD_CAP,A,1990,17727.25572,
FRA,GDP,TOT,USD_CAP,A,1991,18414.98116,
FRA,GDP,TOT,USD_CAP,A,1992,19041.36797,
FRA,GDP,TOT,USD_CAP,A,1993,19291.33309,
FRA,GDP,TOT,USD_CAP,A,1994,20089.13836,
FRA,GDP,TOT,USD_CAP,A,1995,20860.09584,
FRA,GDP,TOT,USD_CAP,A,1996,21460.80853,
FRA,GDP,TOT,USD_CAP,A,1997,22360.07993,
FRA,GDP,TOT,USD_CAP,A,1998,23469.38831,
FRA,GDP,TOT,USD_CAP,A,1999,24447.77614,
FRA,GDP,TOT,USD_CAP,A,2000,26210.07399,
FRA,GDP,TOT,USD_CAP,A,2001,27698.12334,
FRA,GDP,TOT,USD_CAP,A,2002,28658.52275,
FRA,GDP,TOT,USD_CAP,A,2003,28276.14716,
FRA,GDP,TOT,USD_CAP,A,2004,29189.87769,
FRA,GDP,TOT,USD_CAP,A,2005,30625.93231,
FRA,GDP,TOT,USD_CAP,A,2006,32567.62623,
FRA,GDP,TOT,USD_CAP,A,2007,34176.90174,
FRA,GDP,TOT,USD_CAP,A,2008,35184.23363,
FRA,GDP,TOT,USD_CAP,A,2009,34795.15822,
FRA,GDP,TOT,USD_CAP,A,2010,36056.65994,
FRA,GDP,TOT,USD_CAP,A,2011,37485.25235,
FRA,GDP,TOT,USD_CAP,A,2012,37671.02818,
FRA,GDP,TOT,USD_CAP,A,2013,39530.72208,
FRA,GDP,TOT,USD_CAP,A,2014,40141.74449,P
FRA,GDP,TOT,USD_CAP,A,2015,41004.72718,P
FRA,GDP,TOT,USD_CAP,A,2016,41944.70329,P
DEU,GDP,TOT,MLN_USD,A,1970,314385.6191,E
DEU,GDP,TOT,MLN_USD,A,1971,340698.0275,E
DEU,GDP,TOT,MLN_USD,A,1972,370733.0557,E
DEU,GDP,TOT,MLN_USD,A,1973,409584.0986,E
DEU,GDP,TOT,MLN_USD,A,1974,450350.3611,E
DEU,GDP,TOT,MLN_USD,A,1975,487794.3493,E
DEU,GDP,TOT,MLN_USD,A,1976,540036.4412,E
DEU,GDP,TOT,MLN_USD,A,1977,592732.1871,E
DEU,GDP,TOT,MLN_USD,A,1978,653433.8928,E
DEU,GDP,TOT,MLN_USD,A,1979,736739.5973,E
DEU,GDP,TOT,MLN_USD,A,1980,814498.1872,E
DEU,GDP,TOT,MLN_USD,A,1981,895254.8245,E
DEU,GDP,TOT,MLN_USD,A,1982,947039.9818,E
DEU,GDP,TOT,MLN_USD,A,1983,999911.9137,E
DEU,GDP,TOT,MLN_USD,A,1984,1064619.714,E
DEU,GDP,TOT,MLN_USD,A,1985,1124260.056,E
DEU,GDP,TOT,MLN_USD,A,1986,1173177.884,E
DEU,GDP,TOT,MLN_USD,A,1987,1219978.532,E
DEU,GDP,TOT,MLN_USD,A,1988,1309499.654,E
DEU,GDP,TOT,MLN_USD,A,1989,1413422.461,E
DEU,GDP,TOT,MLN_USD,A,1990,1542730.175,E
DEU,GDP,TOT,MLN_USD,A,1991,1675509.933,
DEU,GDP,TOT,MLN_USD,A,1992,1746672.388,
DEU,GDP,TOT,MLN_USD,A,1993,1771131.853,
DEU,GDP,TOT,MLN_USD,A,1994,1853273.42,
DEU,GDP,TOT,MLN_USD,A,1995,1924801.6,
DEU,GDP,TOT,MLN_USD,A,1996,1975033.19,
DEU,GDP,TOT,MLN_USD,A,1997,2020298.658,
DEU,GDP,TOT,MLN_USD,A,1998,2081273.006,
DEU,GDP,TOT,MLN_USD,A,1999,2164175.515,
DEU,GDP,TOT,MLN_USD,A,2000,2242493.324,
DEU,GDP,TOT,MLN_USD,A,2001,2350369.971,
DEU,GDP,TOT,MLN_USD,A,2002,2419131.852,
DEU,GDP,TOT,MLN_USD,A,2003,2475051.367,
DEU,GDP,TOT,MLN_USD,A,2004,2594276.075,
DEU,GDP,TOT,MLN_USD,A,2005,2636420.108,
DEU,GDP,TOT,MLN_USD,A,2006,2822339.963,
DEU,GDP,TOT,MLN_USD,A,2007,2997499.811,
DEU,GDP,TOT,MLN_USD,A,2008,3122546.721,
DEU,GDP,TOT,MLN_USD,A,2009,3036964.594,
DEU,GDP,TOT,MLN_USD,A,2010,3210822.248,
DEU,GDP,TOT,MLN_USD,A,2011,3427140.576,
DEU,GDP,TOT,MLN_USD,A,2012,3503684.207,
DEU,GDP,TOT,MLN_USD,A,2013,3647777.594,
DEU,GDP,TOT,MLN_USD,A,2014,3810885.901,
DEU,GDP,TOT,MLN_USD,A,2015,3920863.341,
DEU,GDP,TOT,MLN_USD,A,2016,4046177.235,
DEU,GDP,TOT,USD_CAP,A,1970,4045.678352,E
DEU,GDP,TOT,USD_CAP,A,1971,4348.688844,E
DEU,GDP,TOT,USD_CAP,A,1972,4709.814593,E
DEU,GDP,TOT,USD_CAP,A,1973,5187.498083,E
DEU,GDP,TOT,USD_CAP,A,1974,5702.153245,E
DEU,GDP,TOT,USD_CAP,A,1975,6199.803624,E
DEU,GDP,TOT,USD_CAP,A,1976,6895.520018,E
DEU,GDP,TOT,USD_CAP,A,1977,7583.089453,E
DEU,GDP,TOT,USD_CAP,A,1978,8368.559884,E
DEU,GDP,TOT,USD_CAP,A,1979,9432.802383,E
DEU,GDP,TOT,USD_CAP,A,1980,10401.87716,E
DEU,GDP,TOT,USD_CAP,A,1981,11416.44552,E
DEU,GDP,TOT,USD_CAP,A,1982,12089.61488,E
DEU,GDP,TOT,USD_CAP,A,1983,12799.36399,E
DEU,GDP,TOT,USD_CAP,A,1984,13675.97197,E
DEU,GDP,TOT,USD_CAP,A,1985,14475.20286,E
DEU,GDP,TOT,USD_CAP,A,1986,15100.75793,E
DEU,GDP,TOT,USD_CAP,A,1987,15697.50292,E
DEU,GDP,TOT,USD_CAP,A,1988,16763.74133,E
DEU,GDP,TOT,USD_CAP,A,1989,17964.87488,E
DEU,GDP,TOT,USD_CAP,A,1990,19438.66457,E
DEU,GDP,TOT,USD_CAP,A,1991,20950.9451,
DEU,GDP,TOT,USD_CAP,A,1992,21697.79364,
DEU,GDP,TOT,USD_CAP,A,1993,21880.41229,
DEU,GDP,TOT,USD_CAP,A,1994,22838.47117,
DEU,GDP,TOT,USD_CAP,A,1995,23672.96698,
DEU,GDP,TOT,USD_CAP,A,1996,24243.64999,
DEU,GDP,TOT,USD_CAP,A,1997,24785.89938,
DEU,GDP,TOT,USD_CAP,A,1998,25554.0236,
DEU,GDP,TOT,USD_CAP,A,1999,26579.73908,
DEU,GDP,TOT,USD_CAP,A,2000,27529.78043,
DEU,GDP,TOT,USD_CAP,A,2001,28832.88113,
DEU,GDP,TOT,USD_CAP,A,2002,29654.21869,
DEU,GDP,TOT,USD_CAP,A,2003,30350.4809,
DEU,GDP,TOT,USD_CAP,A,2004,31848.80272,
DEU,GDP,TOT,USD_CAP,A,2005,32413.54006,
DEU,GDP,TOT,USD_CAP,A,2006,34769.44259,
DEU,GDP,TOT,USD_CAP,A,2007,37009.82579,
DEU,GDP,TOT,USD_CAP,A,2008,38662.60613,
DEU,GDP,TOT,USD_CAP,A,2009,37734.23696,
DEU,GDP,TOT,USD_CAP,A,2010,39993.30188,
DEU,GDP,TOT,USD_CAP,A,2011,42692.50173,
DEU,GDP,TOT,USD_CAP,A,2012,43564.07389,
DEU,GDP,TOT,USD_CAP,A,2013,45231.97175,
DEU,GDP,TOT,USD_CAP,A,2014,47057.85042,
DEU,GDP,TOT,USD_CAP,A,2015,47998.62084,
DEU,GDP,TOT,USD_CAP,A,2016,48907.63118,
GRC,GDP,TOT,MLN_USD,A,1960,6847.8661,E
GRC,GDP,TOT,MLN_USD,A,1961,10059.6509,E
GRC,GDP,TOT,MLN_USD,A,1962,10327.582,E
GRC,GDP,TOT,MLN_USD,A,1963,11720.0603,E
GRC,GDP,TOT,MLN_USD,A,1964,13052.8407,E
GRC,GDP,TOT,MLN_USD,A,1965,14862.2163,E
GRC,GDP,TOT,MLN_USD,A,1966,16379.7353,E
GRC,GDP,TOT,MLN_USD,A,1967,17805.3338,E
GRC,GDP,TOT,MLN_USD,A,1968,20016.1566,E
GRC,GDP,TOT,MLN_USD,A,1969,23485.9072,E
GRC,GDP,TOT,MLN_USD,A,1970,27549.0441,E
GRC,GDP,TOT,MLN_USD,A,1971,31217.7578,E
GRC,GDP,TOT,MLN_USD,A,1972,35878.3279,E
GRC,GDP,TOT,MLN_USD,A,1973,40892.2555,E
GRC,GDP,TOT,MLN_USD,A,1974,41696.3902,E
GRC,GDP,TOT,MLN_USD,A,1975,48458.6648,E
GRC,GDP,TOT,MLN_USD,A,1976,54621.1215,E
GRC,GDP,TOT,MLN_USD,A,1977,59715.3056,E
GRC,GDP,TOT,MLN_USD,A,1978,68539.4117,E
GRC,GDP,TOT,MLN_USD,A,1979,76633.1917,E
GRC,GDP,TOT,MLN_USD,A,1980,84110.0877,E
GRC,GDP,TOT,MLN_USD,A,1981,90533.9639,E
GRC,GDP,TOT,MLN_USD,A,1982,95061.4103,E
GRC,GDP,TOT,MLN_USD,A,1983,97748.9451,E
GRC,GDP,TOT,MLN_USD,A,1984,103252.3654,E
GRC,GDP,TOT,MLN_USD,A,1985,109230.1249,E
GRC,GDP,TOT,MLN_USD,A,1986,112010.8271,E
GRC,GDP,TOT,MLN_USD,A,1987,112273.8304,E
GRC,GDP,TOT,MLN_USD,A,1988,121187.1143,E
GRC,GDP,TOT,MLN_USD,A,1989,130683.0505,E
GRC,GDP,TOT,MLN_USD,A,1990,135517.2215,E
GRC,GDP,TOT,MLN_USD,A,1991,144368.7956,E
GRC,GDP,TOT,MLN_USD,A,1992,148693.3739,E
GRC,GDP,TOT,MLN_USD,A,1993,149795.4792,E
GRC,GDP,TOT,MLN_USD,A,1994,156042.9924,E
GRC,GDP,TOT,MLN_USD,A,1995,162642.3469,
GRC,GDP,TOT,MLN_USD,A,1996,171120.8073,
GRC,GDP,TOT,MLN_USD,A,1997,182757.0844,
GRC,GDP,TOT,MLN_USD,A,1998,193131.8492,
